signerId,reqId,transactionType,sentAt,quorumAt,latency,ackNodes,nackNodes,replyNodes
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477896319368556,ATTRIB,1477896319.3689258,1477896320.9437273,1.5748014450073242,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477896320944776,ATTRIB,1477896320.945194,1477896322.254795,1.309601068496704,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477896320945639,ATTRIB,1477896320.945965,1477896322.2586513,1.3126862049102783,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477896320946312,ATTRIB,1477896320.946624,1477896322.2600064,1.3133823871612549,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477896320950160,ATTRIB,1477896320.950518,1477896322.261213,1.3106951713562012,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477896320950875,ATTRIB,1477896320.9511895,1477896322.262323,1.3111333847045898,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477896322263255,ATTRIB,1477896322.2637527,1477896323.5711129,1.3073601722717285,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477896322264238,ATTRIB,1477896322.2645798,1477896323.5721583,1.3075785636901855,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477896322265144,ATTRIB,1477896322.265503,1477896323.5732002,1.3076972961425781,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477896322266017,ATTRIB,1477896322.2663517,1477896323.5746825,1.308330774307251,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477896322267019,ATTRIB,1477896322.2676742,1477896323.5761213,1.3084471225738525,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477896323577065,ATTRIB,1477896323.5774972,1477896324.891335,1.3138377666473389,"Node3C,Node1C,Node4C,Node2C",,"Node1C,Node4C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477896323577996,ATTRIB,1477896323.5783358,1477896324.892229,1.3138933181762695,"Node3C,Node1C,Node4C,Node2C",,"Node1C,Node4C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477896323578843,ATTRIB,1477896323.5792255,1477896324.8929338,1.3137083053588867,"Node3C,Node1C,Node4C,Node2C",,"Node1C,Node4C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477896323579609,ATTRIB,1477896323.579895,1477896324.8936317,1.3137366771697998,"Node3C,Node1C,Node4C,Node2C",,"Node1C,Node4C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477896323580377,ATTRIB,1477896323.5807645,1477896325.274718,1.693953514099121,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477896325286909,ATTRIB,1477896325.2993958,1477896326.3957202,1.0963244438171387,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477896325305944,ATTRIB,1477896325.3063521,1477896326.3965533,1.0902011394500732,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477896325306844,ATTRIB,1477896325.30717,1477896326.3973088,1.0901389122009277,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477896325307534,ATTRIB,1477896325.3078506,1477896326.397963,1.0901124477386475,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477896325308191,ATTRIB,1477896325.3085058,1477896326.3987718,1.0902659893035889,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C,Node2C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477896326399414,ATTRIB,1477896326.399686,1477896328.2441082,1.8444221019744873,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477896326399996,ATTRIB,1477896326.4002433,1477896328.2454503,1.8452069759368896,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477896326400631,ATTRIB,1477896326.4008605,1477896328.2465205,1.8456599712371826,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477896326401090,ATTRIB,1477896326.4013026,1477896328.248228,1.8469254970550537,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477896326401524,ATTRIB,1477896326.401725,1477896328.2495215,1.8477964401245117,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C,Node4C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477896328250202,ATTRIB,1477896328.2505305,1477896329.014511,0.7639806270599365,"Node3C,Node1C,Node4C,Node2C",,"Node4C,Node2C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477896328250859,ATTRIB,1477896328.2510946,1477896329.3485248,1.0974302291870117,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477896328251420,ATTRIB,1477896328.2516963,1477896329.3499928,1.0982964038848877,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477896328251998,ATTRIB,1477896328.2522812,1477896329.351613,1.0993318557739258,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477896328252616,ATTRIB,1477896328.252899,1477896329.3616176,1.1087186336517334,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node1C"
EK6VWvsoNSVwD3SaVGw68N5sA7aRbepTAwRcNMKQXdYc,1477896329362729,ATTRIB,1477896329.3631363,1477896331.0110502,1.647913932800293,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node4C,Node2C"
EneDQh93aEUvd4eJHBTL64kKJwF9M35CGe75M7kWnjqS,1477896329363774,ATTRIB,1477896329.3694293,1477896331.011872,1.6424427032470703,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node4C,Node2C"
3ToDb2KkZ4qyPmFkvL5fuk1eTHu1ZQpaVvBNgbJuTRmu,1477896329370114,ATTRIB,1477896329.3705425,1477896331.0125494,1.6420068740844727,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node4C,Node2C"
69qJ4avFHjQ9GUyfAb8jBHbShVAyTk6rMCyKKYRCjkrs,1477896329370925,ATTRIB,1477896329.3755507,1477896331.0132456,1.6376948356628418,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node4C,Node2C"
9pjAcMoeq4KqtQWGREZxygW9GD8LW1tT4X68XJagvu6G,1477896329376212,ATTRIB,1477896329.3766334,1477896331.0139537,1.6373202800750732,"Node3C,Node1C,Node4C,Node2C",,"Node3C,Node4C,Node2C"
